 Time: 1200 14 Jun 2009 to 1200 13 Jun 2010 (index   738 to  1102,   365 lines, 16 depths)
 Index:              1      2      4      9     10     11     14     16     17     18     19     20     21     22     23     24
 Depth(M):           1      5     10     20     25     30     36     45     60     80    100    120    150    175    200    300 QUALITY SOURCE
 YYYYMMDD HHMM     SST   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP QQQQQQQQQQQQQQQQ SSSSSSSSSSSSSSSS
 20090614 1200   9.790  9.720  9.390  8.750  8.190  7.750  7.390 -9.999  6.180  5.740  5.290  5.040  4.860  4.830  4.580  4.020 2222222022223232 5555555055555555
 20090615 1200   9.730  9.730  9.710  8.720  8.130  7.620  7.270  6.540  6.030  5.720  5.340  4.890  4.930  4.830  4.580  4.020 2222222222223232 5555555555555555
 20090616 1200   9.710  9.710  9.670  9.010  8.330  7.600  7.250  6.670  6.120  5.730  5.270  5.050  4.960  4.860  4.590  4.030 2222222222223232 5555555555555555
 20090617 1200   9.860  9.850  9.830  9.150  8.430  7.880  7.490  6.910  6.270  5.910  5.450  5.110  4.970  4.840  4.570  4.030 2222222222223232 5555555555555555
 20090618 1200  10.000 10.000  9.980  9.290  8.520  7.980  7.640  7.060  6.420  6.060  5.490  5.230  4.960  4.840  4.580  4.030 2222222222223232 5555555555555555
 20090619 1200   9.690  9.690  9.690  9.440  8.900  8.450  7.700  7.070  6.400  5.970  5.470  5.120  5.200  4.850  4.570  4.050 2222222222223232 5555555555555555
 20090620 1200   9.550  9.550  9.540  9.440  9.030  8.530  7.920  7.120  6.420  5.990  5.510  5.180  5.270  4.820  4.550  4.040 2222222222223232 5555555555555555
 20090621 1200   9.660  9.660  9.650  9.590  9.280  8.680  8.030  7.210  6.510  6.020  5.520  5.250  5.270  4.790  4.550  4.040 2222222222223232 5555555555555555
 20090622 1200   9.740  9.740  9.740  9.720  9.510  8.890  7.850  6.990  6.230  5.760  5.300  4.980  5.150  4.890  4.540  4.040 2222222222223232 5555555555555555
 20090623 1200   9.830  9.830  9.830  9.810  9.510  8.590  7.770  7.040  6.270  5.790  5.320  4.980  5.080  4.970  4.530  4.050 2222222222223232 5555555555555555
 20090624 1200   9.560  9.560  9.550  9.520  9.440  9.100  8.360  7.140  6.320  5.910  5.470  5.290  5.050  4.740  4.410  4.060 2222222222223232 5555555555555555
 20090625 1200   9.600  9.600  9.600  9.580  9.530  9.200  8.290  6.960  6.190  5.760  5.320  5.000  5.080  4.790  4.420  4.070 2222222222223232 5555555555555555
 20090626 1200   9.520  9.520  9.520  9.500  9.320  8.530  7.640  6.580  6.130  5.660  5.210  4.880  5.080  4.860  4.510  4.030 2222222222223232 5555555555555555
 20090627 1200   8.960  8.960  8.960  8.950  8.950  8.910  8.680  7.120  5.960  5.560  5.120  4.860  5.050  4.900  4.560  4.020 2222222222223232 5555555555555555
 20090628 1200   8.990  8.890  8.880  8.880  8.870  8.870  8.820  7.750  6.150  5.700  5.260  4.910  5.060  4.900  4.540  4.030 2222222222223232 5555555555555555
 20090629 1200   9.570  9.080  8.970  8.880  8.870  8.860  8.810  7.800  6.110  5.660  5.170  4.910  5.090  4.930  4.630  4.050 2222222222223232 5555555555555555
 20090630 1200   9.280  9.280  9.240  9.070  8.970  8.910  8.870  7.820  6.090  5.630  5.150  4.840  5.120  4.970  4.670  4.050 2222222222223232 5555555555555555
 20090701 1200   9.250  9.250  9.240  9.220  9.160  9.020  8.910  7.930  6.120  5.630  5.170  4.860  5.040  4.960  4.660  4.050 2222222222223232 5555555555555555
